depth	month	area_tag	SECCHI:mean	SECCHI:std	SECCHI:count	SECCHI:max	SECCHI:min	SECCHI:95p	SECCHI:5p	TEMP_CTD:mean	TEMP_CTD:std	TEMP_CTD:count	TEMP_CTD:max	TEMP_CTD:min	TEMP_CTD:95p	TEMP_CTD:5p	SALT_CTD:mean	SALT_CTD:std	SALT_CTD:count	SALT_CTD:max	SALT_CTD:min	SALT_CTD:95p	SALT_CTD:5p	DOXY_CTD:mean	DOXY_CTD:std	DOXY_CTD:count	DOXY_CTD:max	DOXY_CTD:min	DOXY_CTD:95p	DOXY_CTD:5p	TEMP_BTL:mean	TEMP_BTL:std	TEMP_BTL:count	TEMP_BTL:max	TEMP_BTL:min	TEMP_BTL:95p	TEMP_BTL:5p	SALT_BTL:mean	SALT_BTL:std	SALT_BTL:count	SALT_BTL:max	SALT_BTL:min	SALT_BTL:95p	SALT_BTL:5p	DOXY_BTL:mean	DOXY_BTL:std	DOXY_BTL:count	DOXY_BTL:max	DOXY_BTL:min	DOXY_BTL:95p	DOXY_BTL:5p	PHOS:mean	PHOS:std	PHOS:count	PHOS:max	PHOS:min	PHOS:95p	PHOS:5p	NTRI:mean	NTRI:std	NTRI:count	NTRI:max	NTRI:min	NTRI:95p	NTRI:5p	NTRA:mean	NTRA:std	NTRA:count	NTRA:max	NTRA:min	NTRA:95p	NTRA:5p	NTRZ:mean	NTRZ:std	NTRZ:count	NTRZ:max	NTRZ:min	NTRZ:95p	NTRZ:5p	AMON:mean	AMON:std	AMON:count	AMON:max	AMON:min	AMON:95p	AMON:5p	SIO3-SI:mean	SIO3-SI:std	SIO3-SI:count	SIO3-SI:max	SIO3-SI:min	SIO3-SI:95p	SIO3-SI:5p	CPHL:mean	CPHL:std	CPHL:count	CPHL:max	CPHL:min	CPHL:95p	CPHL:5p	HUMUS:mean	HUMUS:std	HUMUS:count	HUMUS:max	HUMUS:min	HUMUS:95p	HUMUS:5p	H2S:mean	H2S:std	H2S:count	H2S:max	H2S:min	H2S:95p	H2S:5p	PH:mean	PH:std	PH:count	PH:max	PH:min	PH:95p	PH:5p	ALKY:mean	ALKY:std	ALKY:count	ALKY:max	ALKY:min	ALKY:95p	ALKY:5p	NTOT:mean	NTOT:std	NTOT:count	NTOT:max	NTOT:min	NTOT:95p	NTOT:5p	PTOT:mean	PTOT:std	PTOT:count	PTOT:max	PTOT:min	PTOT:95p	PTOT:5p	doxy:mean	doxy:std	doxy:count	doxy:max	doxy:min	doxy:95p	doxy:5p	din:mean	din:std	din:count	din:max	din:min	din:95p	din:5p	salt:mean	salt:std	salt:count	salt:max	salt:min	salt:95p	salt:5p	temp:mean	temp:std	temp:count	temp:max	temp:min	temp:95p	temp:5p
20.00	11	3	7.59	2.48	66.00	13.00	3.00			11.01	1.39	37.00	13.28	6.58			30.57	2.19	34.00	34.97	25.85										10.54	1.46	52.00	13.25	6.55			30.53	2.30	56.00	34.78	25.10			5.94	0.41	67.00	6.96	4.98			0.35	0.15	71.00	0.89	0.02			0.40	0.28	70.00	1.70	0.02			2.01	1.70	71.00	10.31	0.11			2.55	2.06	40.00	10.57	0.13			0.94	0.71	70.00	2.95	0.07			3.88	1.82	68.00	9.70	0.80			1.26	0.97	71.00	5.20	0.10																															13.93	2.72	68.00	26.50	9.40			0.67	0.18	68.00	1.41	0.40			5.94	0.40	68.00	6.96	4.98			3.30	1.71	70.00	10.57	0.26			30.61	2.19	72.00	34.97	25.10	33.56	26.48	10.71	1.40	72.00	13.28	6.58	12.78	8.45
20.00	12	3	7.58	2.85	59.00	16.00	2.50			8.29	1.63	33.00	11.17	3.61			30.49	2.63	30.00	34.66	24.86										7.81	1.60	51.00	11.72	3.80			30.60	2.40	55.00	34.64	25.34			6.35	0.50	66.00	7.70	5.09			0.48	0.11	69.00	0.85	0.22	0.67	0.34	0.47	0.27	69.00	1.63	0.02	0.90	0.09	4.04	1.71	69.00	9.29	0.36	6.90	1.41	4.75	1.71	40.00	9.60	2.18			0.85	0.67	68.00	2.68	0.02			5.22	1.88	67.00	10.00	1.00			0.80	0.71	69.00	3.44	0.20	2.58	0.20																													15.41	2.71	66.00	21.30	10.50			0.72	0.14	66.00	0.93	0.35			6.35	0.50	66.00	7.70	5.09			5.37	1.60	68.00	10.17	2.43			30.57	2.47	69.00	34.66	24.86	34.18	26.36	7.91	1.63	68.00	11.72	3.61		
25.00	1	3																																																																																																																																																																								
25.00	2	3																																																																																																																																																																								
25.00	3	3																																																																																																																																																																								
25.00	4	3																																																																																																																																																																								
25.00	5	3																																																																																																																																																																								
25.00	6	3																																																																																																																																																																								
25.00	7	3																																																																																																																																																																								
25.00	8	3																																																																																																																																																																								
25.00	9	3																																																																																																																																																																								
25.00	10	3																																																																																																																																																																								
25.00	11	3																																																																																																																																																																								
25.00	12	3																																																																																																																																																																								
30.00	1	3	6.90	2.69	53.00	16.00	3.80			6.22	1.48	41.00	10.11	2.51			31.85	1.80	37.00	34.19	27.25										5.90	1.45	49.00	8.88	2.60			32.00	1.92	55.00	34.50	26.56			6.67	0.60	67.00	7.79	5.22			0.63	0.11	67.00	0.86	0.40			0.48	0.45	67.00	2.17	0.02			6.94	1.88	67.00	12.56	2.50			6.79	1.98	44.00	11.39	2.50			0.61	0.45	66.00	1.90	0.05			7.04	1.96	67.00	12.40	3.00			0.56	0.67	65.00	4.10	0.10																															17.18	3.43	66.00	25.60	10.50			0.85	0.16	66.00	1.65	0.55			6.65	0.58	72.00	7.79	5.22	7.40	5.41	8.08	2.15	66.00	15.91	3.79			32.06	1.74	71.00	34.50	27.25			6.04	1.55	72.00	10.11	2.51	8.40	3.62
30.00	2	3	6.76	2.98	62.00	15.00	3.00			5.28	1.55	41.00	8.20	0.04			32.79	1.70	37.00	34.75	25.41										5.33	1.52	58.00	8.22	1.80			32.86	1.42	66.00	35.30	29.71			6.74	0.68	72.00	8.84	5.17			0.68	0.12	75.00	1.04	0.34			0.39	0.41	75.00	1.72	0.02			8.82	2.30	74.00	15.20	3.76			8.88	2.54	49.00	15.65	3.88			0.65	0.91	74.00	6.85	0.02			7.79	2.41	74.00	15.60	2.00			0.54	0.56	67.00	3.40	0.10																															18.30	4.22	73.00	28.30	11.50			0.87	0.15	72.00	1.30	0.57			6.74	0.68	72.00	8.84	5.17			9.82	2.65	74.00	16.79	4.17			32.82	1.62	77.00	35.30	25.41			5.32	1.63	78.00	8.20	0.04	7.92	2.91
30.00	3	3	6.13	2.24	64.00	12.00	2.90			5.03	0.89	36.00	6.59	2.58			32.91	1.34	34.00	34.76	29.02										4.81	1.32	52.00	7.80	1.20			32.83	1.53	56.00	35.00	28.19			6.78	0.53	63.00	7.90	5.40			0.63	0.14	64.00	0.92	0.36			0.26	0.18	64.00	0.82	0.02			9.17	2.47	64.00	17.81	5.01			9.18	2.34	40.00	15.02	5.27			0.68	0.69	64.00	4.30	0.04			6.75	1.76	64.00	11.30	2.00			1.59	1.18	64.00	6.20	0.10																															18.78	4.16	62.00	30.60	12.50			0.83	0.15	60.00	1.40	0.45			6.80	0.54	65.00	7.90	5.40			10.09	2.87	64.00	20.67	5.58			32.82	1.51	67.00	35.00	28.19			4.87	1.23	68.00	7.80	1.20	6.58	2.86
30.00	4	3	7.97	3.02	64.00	15.00	2.50			5.39	0.93	37.00	6.97	3.00			33.04	1.49	33.00	35.06	28.64										5.08	0.89	53.00	7.00	3.06			32.88	1.55	58.00	34.90	27.90			6.69	0.57	65.00	7.70	5.30			0.51	0.22	69.00	1.00	0.02			0.25	0.15	69.00	0.88	0.03			7.95	3.43	69.00	16.80	0.98			7.56	2.96	44.00	16.51	1.06			1.05	0.79	68.00	5.45	0.09			4.70	2.40	67.00	11.20	0.10			1.61	1.71	64.00	8.80	0.10																															18.54	5.96	66.00	51.80	11.20			0.74	0.21	62.00	1.20	0.31			6.69	0.57	65.00	7.70	5.30			9.16	3.53	68.00	18.79	1.52			32.90	1.57	70.00	35.06	27.90	34.80	29.99	5.22	0.93	70.00	7.00	3.00	6.77	3.61
30.00	5	3	7.34	2.57	71.00	14.00	3.00			6.41	0.96	39.00	9.25	3.76			33.28	1.14	35.00	34.82	30.41										5.99	0.81	56.00	8.20	4.60			33.23	1.57	63.00	34.82	23.74			6.55	0.59	70.00	8.81	5.52			0.42	0.20	74.00	0.80	0.08			0.21	0.10	73.00	0.61	0.02			5.15	3.18	73.00	12.80	0.10			4.89	2.79	47.00	10.72	0.10			1.47	0.90	71.00	5.30	0.05			4.17	2.31	72.00	9.80	0.50			0.64	0.58	70.00	3.70	0.10																															15.07	3.47	69.00	24.60	8.10			0.64	0.21	66.00	1.20	0.17			6.55	0.59	70.00	8.81	5.52			6.62	3.47	71.00	16.00	0.59			33.21	1.47	75.00	34.82	23.74	34.49	30.96	6.15	0.94	75.00	9.25	3.76	7.61	4.83
30.00	6	3	6.49	2.20	67.00	12.00	2.50			8.55	1.51	34.00	11.91	6.06			32.91	1.09	31.00	34.49	29.85										8.05	1.49	51.00	11.00	5.90			33.01	0.94	57.00	34.55	29.83			6.06	0.43	65.00	6.80	5.03			0.29	0.16	66.00	0.63	0.03			0.20	0.12	66.00	0.52	0.02			2.90	2.04	65.00	9.77	0.10			2.94	2.04	41.00	9.81	0.10			1.41	0.90	66.00	3.58	0.19			3.96	2.92	64.00	10.90	0.10			1.05	1.11	65.00	5.50	0.10																															13.83	2.76	64.00	21.90	8.10			0.53	0.18	60.00	1.00	0.20			6.06	0.43	65.00	6.80	5.03			4.46	2.56	66.00	10.76	0.10			33.04	0.88	70.00	34.55	29.85			8.33	1.56	70.00	11.91	5.90		
30.00	7	3	7.74	2.71	66.00	16.00	3.50			11.57	1.92	38.00	15.48	7.86			32.42	1.50	36.00	34.35	26.93										11.27	1.61	50.00	15.13	7.89			32.41	0.93	52.00	34.27	28.55			5.41	0.49	64.00	6.60	4.27			0.24	0.15	66.00	0.55	0.02			0.24	0.16	66.00	0.62	0.02			1.99	1.89	64.00	8.05	0.04			2.09	1.86	43.00	7.98	0.10			1.65	1.04	66.00	4.36	0.14			4.19	3.43	64.00	11.80	0.10			0.69	0.53	64.00	2.90	0.10																															13.83	3.16	63.00	22.70	7.70			0.53	0.20	64.00	1.10	0.09			5.41	0.49	64.00	6.60	4.27			3.82	2.71	66.00	11.15	0.10			32.43	1.20	69.00	34.35	26.93	34.15	31.15	11.48	1.74	69.00	15.48	7.86	14.53	8.93
30.00	8	3	7.82	2.18	69.00	13.00	4.00			14.21	1.96	43.00	17.43	9.36			32.54	0.89	41.00	34.85	30.06										13.76	1.92	55.00	17.20	9.37			32.36	0.99	60.00	34.60	29.80			4.91	0.66	71.00	6.27	2.75			0.28	0.19	74.00	0.84	0.04			0.30	0.25	73.00	1.18	0.02			1.73	1.79	72.00	8.50	0.07			2.06	1.61	45.00	6.39	0.10			1.35	1.19	71.00	6.21	0.02			5.43	4.31	71.00	18.20	0.45			0.66	0.72	68.00	4.00	0.10																															13.60	2.96	68.00	20.10	6.30			0.54	0.18	66.00	0.96	0.28			4.91	0.64	76.00	6.27	2.75			3.32	2.45	71.00	10.97	0.10			32.34	0.98	80.00	34.85	29.80			14.07	1.89	80.00	17.43	9.36		
30.00	9	3	8.23	2.88	72.00	19.00	3.00			15.81	1.16	56.00	17.53	11.42			32.52	1.32	53.00	34.17	26.86										14.95	2.17	58.00	18.19	7.52			32.69	1.34	63.00	35.00	26.83			4.63	0.60	71.00	5.70	2.93			0.31	0.19	76.00	0.86	0.05			0.48	0.36	74.00	1.68	0.02			1.50	1.56	73.00	10.91	0.10			1.90	1.14	48.00	4.37	0.10			1.03	0.85	74.00	3.56	0.02			5.46	4.04	74.00	19.60	0.80			0.60	0.56	70.00	2.50	0.10																															12.46	2.49	70.00	19.00	7.70			0.57	0.19	69.00	1.33	0.20			4.66	0.59	77.00	5.70	2.93			2.98	1.86	74.00	11.89	0.31			32.69	1.17	92.00	35.00	26.86			15.27	1.90	92.00	18.19	7.52		
30.00	10	3	7.79	1.83	65.00	12.00	4.00			14.45	1.25	35.00	16.65	10.71			31.95	2.00	32.00	33.89	25.30										13.64	1.87	52.00	16.64	7.72			32.60	2.08	58.00	34.92	23.75			5.04	0.59	68.00	6.27	3.90			0.34	0.21	69.00	0.93	0.05			0.41	0.33	69.00	1.73	0.02			1.84	2.06	67.00	11.47	0.09			2.60	2.51	40.00	11.99	0.10			0.85	0.64	68.00	2.61	0.05			4.82	3.11	67.00	13.70	0.40			0.70	0.65	68.00	3.20	0.10																															12.66	2.58	67.00	18.00	8.10			0.59	0.19	66.00	1.05	0.30			5.04	0.59	69.00	6.27	3.90			3.16	2.07	68.00	12.19	0.56			32.38	2.10	71.00	34.92	23.75	34.21	27.61	13.77	1.77	70.00	16.65	7.72		
30.00	11	3	7.59	2.48	66.00	13.00	3.00			11.53	1.39	37.00	13.32	8.21			32.47	1.37	34.00	35.02	29.43										10.96	1.39	52.00	13.23	7.05			32.13	1.79	57.00	34.93	26.05			5.61	0.45	67.00	6.70	4.56			0.44	0.17	71.00	0.90	0.02			0.49	0.33	70.00	1.90	0.02			2.61	1.98	69.00	10.47	0.10			3.05	2.13	39.00	10.76	0.10			1.01	0.87	70.00	4.16	0.14			4.61	2.01	68.00	9.50	0.60			0.84	0.77	68.00	4.80	0.10																															13.54	3.01	68.00	30.30	9.10			0.70	0.18	68.00	1.44	0.40			5.60	0.45	68.00	6.70	4.56			4.11	2.08	69.00	11.42	0.29			32.23	1.73	72.00	35.02	26.05	34.25	29.22	11.15	1.39	72.00	13.32	7.05	13.22	8.59
30.00	12	3	7.58	2.85	59.00	16.00	2.50			9.02	1.34	33.00	10.80	4.56			32.38	1.56	30.00	34.97	27.43										8.72	1.06	51.00	11.71	6.00			32.39	1.55	55.00	34.98	28.70			5.99	0.46	66.00	7.07	4.60			0.56	0.15	68.00	1.01	0.26			0.55	0.43	68.00	2.16	0.02			4.79	2.06	68.00	11.65	1.13			5.42	2.15	39.00	11.89	2.22			0.68	0.64	66.00	2.39	0.03			5.70	1.91	66.00	10.50	1.90			0.49	0.34	66.00	1.83	0.10																															14.83	2.90	65.00	24.70	10.00			0.76	0.18	65.00	1.28	0.37			5.98	0.46	67.00	7.07	4.60			5.99	1.94	66.00	12.42	3.09			32.38	1.58	69.00	34.97	27.43	34.52	29.20	8.77	1.22	68.00	11.71	4.56		
40.00	1	3	5.67	1.78	25.00	10.50	3.80			6.61	1.10	30.00	8.45	4.17			32.97	1.11	27.00	34.75	30.52										6.26	1.06	29.00	7.84	4.17			33.09	0.94	31.00	34.77	30.80			6.53	0.47	37.00	7.38	5.19			0.67	0.10	37.00	0.88	0.41			0.59	0.53	37.00	2.19	0.03			7.24	1.96	37.00	12.48	3.41			7.36	1.97	27.00	10.57	3.53			0.66	0.52	36.00	2.27	0.05			7.42	1.66	37.00	12.40	3.60																																						16.98	3.14	37.00	24.40	11.60			0.87	0.15	35.00	1.36	0.61			6.49	0.47	42.00	7.38	5.19	7.12	5.58	8.57	2.25	36.00	15.87	4.38			33.07	0.98	42.00	34.75	30.52	34.55	30.94	6.44	1.10	42.00	8.45	4.17	8.14	4.84
40.00	2	3	5.96	2.71	32.00	13.00	3.00			5.63	1.10	33.00	8.25	3.02			33.55	0.90	29.00	34.90	31.12										5.62	1.09	34.00	8.32	3.83			33.44	0.93	39.00	34.95	31.16			6.63	0.53	44.00	7.40	5.19			0.70	0.12	45.00	1.06	0.48			0.45	0.42	45.00	1.61	0.02			8.94	2.34	45.00	14.23	4.94			9.06	2.38	32.00	14.28	5.21			0.71	1.06	44.00	6.85	0.02			7.74	2.28	44.00	12.20	3.50																																						18.78	4.05	43.00	28.00	11.90			0.89	0.14	43.00	1.30	0.60			6.63	0.53	44.00	7.40	5.19			10.09	2.63	44.00	15.93	5.48			33.52	0.89	47.00	34.95	31.12			5.61	1.14	48.00	8.25	3.02	7.38	3.90
40.00	3	3	5.15	1.69	32.00	10.00	2.90			5.21	0.84	25.00	6.68	2.77			33.64	0.88	23.00	34.86	31.32										5.14	0.95	28.00	6.66	2.80			33.48	0.86	29.00	34.93	31.01			6.68	0.45	34.00	7.63	5.65			0.69	0.13	33.00	0.96	0.46			0.34	0.19	34.00	0.89	0.11			9.95	2.85	34.00	18.03	5.01			9.74	2.60	23.00	16.22	5.36			0.92	0.76	34.00	3.85	0.05			7.28	1.43	34.00	10.00	3.70																																						19.85	4.37	33.00	31.30	14.30			0.90	0.16	30.00	1.36	0.68			6.68	0.45	34.00	7.63	5.65			11.19	3.27	34.00	20.93	6.93			33.56	0.89	35.00	34.86	31.01	34.80	32.21	5.10	0.90	35.00	6.68	2.77	6.54	3.72
40.00	4	3	6.62	2.60	32.00	12.50	2.50			5.30	0.82	25.00	6.95	3.38			33.68	0.87	21.00	35.09	31.76										5.25	0.85	32.00	6.93	3.30			33.73	0.86	30.00	34.81	31.27			6.63	0.47	35.00	7.69	5.58			0.56	0.20	37.00	0.97	0.14			0.29	0.15	37.00	0.80	0.11			7.98	3.28	37.00	17.16	2.12			7.92	2.80	24.00	17.59	3.38			1.32	0.84	36.00	5.25	0.17			5.37	2.38	36.00	10.90	0.10																																						18.41	4.47	35.00	33.00	12.65			0.79	0.22	34.00	1.32	0.34			6.63	0.47	35.00	7.69	5.58			9.49	3.50	36.00	19.07	3.74			33.73	0.89	38.00	35.09	31.27	34.79	32.39	5.27	0.85	38.00	6.95	3.30	6.56	4.01
40.00	5	3	6.40	1.95	36.00	10.00	3.00			6.35	0.89	27.00	9.02	4.99			33.91	0.81	23.00	34.93	32.16										6.09	0.64	32.00	7.23	4.95			33.98	0.66	32.00	34.94	32.34			6.25	0.46	36.00	7.30	5.46			0.55	0.18	39.00	0.85	0.14	0.81	0.26	0.26	0.12	38.00	0.64	0.05			5.27	2.44	39.00	9.60	0.69	9.11	1.37	5.40	2.41	25.00	9.59	0.81			1.92	1.03	37.00	6.40	0.20			5.90	2.44	37.00	10.30	0.50																																						16.18	3.54	36.00	29.30	10.70			0.74	0.21	33.00	1.18	0.36			6.25	0.46	36.00	7.30	5.46			7.46	2.78	37.00	13.90	1.95			33.92	0.72	39.00	34.93	32.16	34.83	32.39	6.23	0.80	39.00	9.02	4.95	7.26	5.01
40.00	6	3	6.17	1.84	32.00	9.00	2.80			8.24	1.28	22.00	10.10	6.32			33.60	0.70	19.00	34.62	32.25										7.87	1.37	28.00	10.56	5.59			33.60	0.61	28.00	34.60	32.10			5.69	0.35	32.00	6.36	5.00			0.43	0.17	35.00	0.79	0.11			0.24	0.12	35.00	0.52	0.04			3.34	1.95	35.00	8.22	0.35			3.75	1.83	22.00	8.56	0.97			1.90	0.82	35.00	3.58	0.20			6.61	2.81	33.00	10.90	1.17																																						14.79	2.73	33.00	21.00	8.60			0.63	0.21	30.00	0.99	0.28			5.69	0.35	32.00	6.36	5.00			5.47	2.35	35.00	10.95	1.88			33.61	0.66	36.00	34.62	32.10			8.13	1.40	36.00	10.56	5.59		
40.00	7	3	7.09	1.96	33.00	11.00	3.50			10.21	1.64	25.00	14.12	7.62			33.28	0.70	23.00	34.49	32.31										10.25	1.71	29.00	14.29	7.63			33.26	0.61	27.00	34.43	32.02			5.01	0.39	34.00	5.75	4.14			0.43	0.16	36.00	0.71	0.05	0.61	0.15	0.35	0.18	36.00	0.84	0.03	0.60	0.06	3.04	2.14	36.00	9.52	0.50	7.22	0.64	3.76	2.18	23.00	10.36	0.80			2.09	0.82	36.00	3.90	0.68	3.54	0.87	8.09	3.14	34.00	12.90	0.10																																						15.52	3.38	34.00	27.00	10.95			0.71	0.25	32.00	1.23	0.21			5.01	0.39	34.00	5.75	4.14			5.47	2.43	36.00	12.63	2.17	10.33	2.61	33.30	0.66	36.00	34.49	32.02	34.40	32.32	10.31	1.64	36.00	14.29	7.62	13.29	8.23
40.00	8	3	7.14	2.14	35.00	13.00	4.00			13.07	2.40	30.00	17.24	8.98			33.40	0.59	28.00	34.50	32.40										12.47	2.10	33.00	16.38	8.78			33.36	0.68	35.00	34.85	31.90			4.46	0.70	39.00	5.84	2.90			0.50	0.23	40.00	0.85	0.05			0.47	0.30	39.00	1.36	0.03			2.50	1.75	40.00	6.71	0.10			3.53	1.86	24.00	8.07	0.71			2.58	1.54	39.00	7.63	0.20			10.46	5.11	37.00	25.40	1.35																																						15.74	3.88	35.00	26.60	9.10			0.76	0.21	35.00	1.16	0.32			4.49	0.68	43.00	5.84	2.90			5.54	2.87	39.00	13.96	0.78			33.36	0.67	46.00	34.85	31.90	34.35	32.20	12.86	2.27	46.00	17.24	8.98	16.36	9.34
40.00	9	3	7.48	2.81	38.00	19.00	3.00			15.17	1.66	41.00	17.51	10.19			33.31	0.64	38.00	34.39	31.61										14.22	2.19	36.00	17.18	7.39			33.37	0.74	37.00	35.03	31.56			4.29	0.66	41.00	5.59	2.71			0.51	0.24	41.00	1.03	0.05			0.68	0.39	41.00	1.52	0.14			1.94	1.96	42.00	11.37	0.10			2.39	1.17	28.00	4.90	0.44			1.73	0.97	40.00	5.11	0.02			9.84	5.40	41.00	25.70	1.20																																						13.72	2.46	37.00	19.20	7.60			0.77	0.25	37.00	1.43	0.10			4.34	0.64	46.00	5.59	2.71			4.36	2.40	40.00	12.26	1.00			33.38	0.67	57.00	35.03	31.56			14.59	2.04	57.00	17.51	7.39		
40.00	10	3	6.96	1.66	32.00	11.00	4.00			14.08	1.49	24.00	16.27	9.31			33.00	1.12	21.00	34.02	28.78										13.42	2.10	31.00	16.28	7.22			33.14	1.83	30.00	34.94	25.56			4.82	0.66	36.00	6.25	3.40			0.48	0.22	38.00	0.90	0.08	0.84	0.16	0.51	0.34	38.00	1.59	0.03	1.01	0.09	2.39	2.44	38.00	11.70	0.10	6.75	0.23	3.43	2.87	22.00	12.24	0.78			1.21	0.80	38.00	2.96	0.05	2.46	0.09	7.33	3.60	36.00	14.10	0.90																																						13.41	2.27	36.00	18.20	8.97			0.73	0.23	35.00	1.15	0.30			4.82	0.66	36.00	6.25	3.40			4.10	2.33	38.00	12.60	0.46	7.87	1.38	33.15	1.63	38.00	34.94	25.56	34.65	31.37	13.33	2.07	38.00	16.27	7.22	15.58	9.07
40.00	11	3	6.14	1.89	35.00	10.00	3.00			11.40	1.43	26.00	13.50	8.09			33.26	0.81	23.00	35.08	32.24										10.91	1.43	32.00	13.28	7.60			33.19	1.08	31.00	34.54	29.00			5.47	0.41	37.00	6.58	4.38			0.55	0.17	40.00	0.92	0.30			0.57	0.34	39.00	1.90	0.19			3.19	2.54	40.00	10.57	0.12			3.42	2.69	22.00	10.94	0.59			1.34	1.14	40.00	6.16	0.13			5.91	2.08	37.00	11.00	1.20																																						14.09	2.74	36.00	19.70	8.10			0.79	0.19	36.00	1.10	0.36			5.47	0.41	37.00	6.58	4.38			5.08	2.52	40.00	10.94	1.83			33.26	1.05	40.00	35.08	29.00			11.05	1.43	41.00	13.50	7.60	13.31	8.67
40.00	12	3	6.12	2.43	26.00	13.00	2.50			9.17	1.05	22.00	11.41	6.80			33.47	0.98	19.00	35.01	31.65										8.90	0.96	29.00	10.66	6.81			33.21	1.11	28.00	35.04	30.71			5.77	0.47	33.00	6.68	4.10			0.66	0.15	35.00	1.03	0.36	0.95	0.46	0.76	0.53	35.00	2.60	0.08	1.69	0.21	5.05	2.52	35.00	12.13	1.10	10.76	2.50	6.15	2.56	21.00	12.36	3.09			0.82	0.67	34.00	2.49	0.05			6.78	1.80	34.00	12.10	3.70																																						15.51	2.55	33.00	21.60	11.30			0.86	0.21	32.00	1.30	0.41			5.77	0.47	33.00	6.68	4.10			6.63	2.17	34.00	13.05	3.42			33.36	1.07	35.00	35.01	30.71	34.80	31.62	8.95	0.98	35.00	11.41	6.80	10.53	7.60
50.00	1	3	5.67	1.78	25.00	10.50	3.80			6.84	1.10	30.00	8.60	4.17			33.46	0.89	26.00	34.88	30.91										6.64	1.07	28.00	8.62	4.19			33.43	0.82	30.00	34.85	31.33			6.40	0.52	36.00	7.34	4.58			0.70	0.11	36.00	0.96	0.47			0.57	0.53	36.00	2.20	0.02			7.17	1.97	36.00	12.45	3.36			7.30	1.88	26.00	10.11	3.61			0.65	0.56	35.00	2.43	0.05			7.47	1.88	36.00	13.80	3.80																																						17.46	4.15	36.00	30.30	11.50			0.89	0.16	34.00	1.31	0.60			6.36	0.52	41.00	7.34	4.58	7.09	5.37	8.49	2.27	35.00	15.88	4.51			33.47	0.81	41.00	34.88	30.91	34.60	32.10	6.73	1.06	41.00	8.60	4.17	8.21	4.99
50.00	2	3	5.84	2.63	30.00	13.00	3.00			5.75	1.08	32.00	8.32	3.18			33.81	0.75	28.00	35.03	32.42										5.66	1.05	37.00	8.36	2.93			33.69	0.74	41.00	35.06	32.48			6.60	0.52	44.00	7.37	5.13			0.72	0.13	44.00	1.09	0.54			0.44	0.39	44.00	1.53	0.03			8.64	2.29	44.00	13.64	4.28			8.82	2.29	33.00	13.47	4.85			0.72	1.09	43.00	6.85	0.05			7.56	2.05	44.00	11.80	3.93																																						18.15	3.62	43.00	27.65	10.70			0.91	0.14	42.00	1.30	0.64			6.60	0.52	44.00	7.37	5.13			9.79	2.66	43.00	16.75	5.45			33.78	0.72	46.00	35.04	32.42	35.02	32.68	5.72	1.05	46.00	8.32	3.18	7.30	3.97
50.00	3	3	5.13	1.71	31.00	10.00	2.90			5.25	0.81	25.00	6.68	2.84			33.84	0.70	23.00	34.88	32.72										5.20	0.94	28.00	6.78	2.92			33.63	0.81	29.00	34.92	31.41			6.66	0.41	34.00	7.65	5.68	7.19	5.95	0.69	0.12	34.00	0.95	0.46	0.91	0.53	0.33	0.18	34.00	0.88	0.10	0.62	0.14	9.69	2.81	34.00	18.02	4.98	14.60	7.01	9.62	2.63	24.00	17.41	5.35			0.93	0.71	34.00	3.55	0.05	1.96	0.21	7.26	1.44	34.00	10.20	4.00	9.50	5.09																																				19.93	4.27	33.00	31.40	13.80			0.92	0.16	31.00	1.37	0.64			6.66	0.41	34.00	7.65	5.68	7.19	5.95	10.94	3.14	34.00	20.81	6.92	16.33	7.66	33.71	0.79	34.00	34.88	31.41	34.81	32.58	5.12	0.90	34.00	6.78	2.84	6.45	3.71
50.00	4	3	6.61	2.65	30.00	12.50	2.50			5.29	0.80	24.00	6.97	3.36			33.73	0.82	20.00	35.11	32.02										5.31	0.87	31.00	6.97	3.27			33.86	0.88	29.00	35.02	31.34			6.53	0.41	34.00	7.63	5.57			0.59	0.18	35.00	0.97	0.20			0.28	0.14	35.00	0.81	0.14			8.19	3.18	35.00	17.22	3.16			8.01	2.76	23.00	17.66	3.32			1.44	0.95	34.00	5.53	0.20			5.87	2.28	35.00	10.90	0.40																																						19.25	4.50	34.00	35.80	12.60			0.83	0.18	33.00	1.26	0.49			6.53	0.41	34.00	7.63	5.57			9.89	3.38	34.00	19.15	5.02			33.83	0.89	36.00	35.11	31.34	34.88	32.42	5.30	0.85	36.00	6.97	3.27	6.62	4.01
50.00	5	3	6.27	1.93	35.00	10.00	3.00			6.19	0.67	24.00	7.13	4.81			34.09	0.69	20.00	34.95	32.53										6.03	0.67	32.00	7.13	4.83			34.21	0.55	32.00	34.95	33.07			6.04	0.72	36.00	7.00	2.60			0.64	0.17	38.00	1.00	0.25	0.92	0.42	0.28	0.10	37.00	0.64	0.10			6.03	2.69	38.00	12.86	0.59	9.55	2.11	5.84	2.55	26.00	9.75	0.69			2.06	1.27	35.00	7.95	0.20			6.58	2.19	38.00	10.20	1.80	9.35	2.60																																				16.31	2.93	36.00	27.35	10.20			0.81	0.20	33.00	1.27	0.44			6.04	0.72	36.00	7.00	2.60			8.29	3.03	35.00	17.00	2.04			34.14	0.63	38.00	34.95	32.53	34.95	33.02	6.07	0.63	38.00	7.13	4.81	7.12	5.03
