depth	month	area_tag	SECCHI:mean	SECCHI:std	SECCHI:count	SECCHI:max	SECCHI:min	SECCHI:95p	SECCHI:5p	TEMP_CTD:mean	TEMP_CTD:std	TEMP_CTD:count	TEMP_CTD:max	TEMP_CTD:min	TEMP_CTD:95p	TEMP_CTD:5p	SALT_CTD:mean	SALT_CTD:std	SALT_CTD:count	SALT_CTD:max	SALT_CTD:min	SALT_CTD:95p	SALT_CTD:5p	DOXY_CTD:mean	DOXY_CTD:std	DOXY_CTD:count	DOXY_CTD:max	DOXY_CTD:min	DOXY_CTD:95p	DOXY_CTD:5p	TEMP_BTL:mean	TEMP_BTL:std	TEMP_BTL:count	TEMP_BTL:max	TEMP_BTL:min	TEMP_BTL:95p	TEMP_BTL:5p	SALT_BTL:mean	SALT_BTL:std	SALT_BTL:count	SALT_BTL:max	SALT_BTL:min	SALT_BTL:95p	SALT_BTL:5p	DOXY_BTL:mean	DOXY_BTL:std	DOXY_BTL:count	DOXY_BTL:max	DOXY_BTL:min	DOXY_BTL:95p	DOXY_BTL:5p	PHOS:mean	PHOS:std	PHOS:count	PHOS:max	PHOS:min	PHOS:95p	PHOS:5p	NTRI:mean	NTRI:std	NTRI:count	NTRI:max	NTRI:min	NTRI:95p	NTRI:5p	NTRA:mean	NTRA:std	NTRA:count	NTRA:max	NTRA:min	NTRA:95p	NTRA:5p	NTRZ:mean	NTRZ:std	NTRZ:count	NTRZ:max	NTRZ:min	NTRZ:95p	NTRZ:5p	AMON:mean	AMON:std	AMON:count	AMON:max	AMON:min	AMON:95p	AMON:5p	SIO3-SI:mean	SIO3-SI:std	SIO3-SI:count	SIO3-SI:max	SIO3-SI:min	SIO3-SI:95p	SIO3-SI:5p	CPHL:mean	CPHL:std	CPHL:count	CPHL:max	CPHL:min	CPHL:95p	CPHL:5p	HUMUS:mean	HUMUS:std	HUMUS:count	HUMUS:max	HUMUS:min	HUMUS:95p	HUMUS:5p	H2S:mean	H2S:std	H2S:count	H2S:max	H2S:min	H2S:95p	H2S:5p	PH:mean	PH:std	PH:count	PH:max	PH:min	PH:95p	PH:5p	ALKY:mean	ALKY:std	ALKY:count	ALKY:max	ALKY:min	ALKY:95p	ALKY:5p	NTOT:mean	NTOT:std	NTOT:count	NTOT:max	NTOT:min	NTOT:95p	NTOT:5p	PTOT:mean	PTOT:std	PTOT:count	PTOT:max	PTOT:min	PTOT:95p	PTOT:5p	doxy:mean	doxy:std	doxy:count	doxy:max	doxy:min	doxy:95p	doxy:5p	din:mean	din:std	din:count	din:max	din:min	din:95p	din:5p	salt:mean	salt:std	salt:count	salt:max	salt:min	salt:95p	salt:5p	temp:mean	temp:std	temp:count	temp:max	temp:min	temp:95p	temp:5p
20.00	11	4	6.40	2.18	75.00	11.50	3.00			10.88	1.49	59.00	13.79	7.60			30.11	3.18	54.00	35.07	22.37										10.55	1.32	64.00	13.58	8.13			30.13	3.25	66.00	34.73	22.71			5.50	0.85	81.00	7.50	3.75			0.52	0.25	81.00	1.09	0.06			0.34	0.21	71.00	1.00	0.07			4.19	2.98	69.00	13.93	0.10			3.84	2.77	53.00	11.16	0.12			0.76	0.62	45.00	2.17	0.07			6.72	3.28	80.00	15.10	0.50			1.41	1.25	81.00	6.10	0.20																															16.38	4.78	80.00	39.30	8.57			0.79	0.24	79.00	1.32	0.29			5.50	0.85	81.00	7.50	3.75			5.18	3.05	43.00	14.18	0.45			30.19	3.14	81.00	35.07	22.37			10.58	1.41	82.00	13.79	7.60	12.65	8.23
20.00	12	4	6.47	2.39	64.00	11.00	1.90			8.76	1.31	54.00	11.76	4.31			29.98	3.51	51.00	34.36	22.13										8.38	1.48	65.00	11.75	5.30			29.16	3.50	66.00	34.07	19.72			6.05	0.82	81.00	8.19	4.21	7.29	4.82	0.57	0.18	81.00	1.01	0.06	0.90	0.29	0.30	0.26	71.00	1.84	0.03			4.63	2.19	69.00	9.28	0.07			5.05	2.12	55.00	9.44	0.39			0.70	0.46	39.00	1.86	0.05			7.06	2.49	81.00	15.15	1.10	11.65	3.20	1.29	1.33	80.00	7.30	0.08																															17.39	4.57	80.00	30.00	9.29			0.85	0.18	79.00	1.86	0.39			6.05	0.82	81.00	8.19	4.21	7.29	4.82	5.35	1.90	37.00	9.65	0.71			29.53	3.54	81.00	34.36	19.72	34.11	23.48	8.39	1.46	80.00	11.76	4.31		
25.00	1	4	5.14	1.59	26.00	9.00	3.00			6.61	1.01	22.00	8.45	4.94			32.19	2.14	20.00	34.71	27.58										5.96	2.29	22.00	9.28	-0.64			31.06	2.61	25.00	34.59	24.14			6.55	0.84	33.00	8.25	5.05			0.70	0.16	33.00	0.96	0.39			0.21	0.12	25.00	0.52	0.07			7.01	2.19	25.00	10.72	1.80			8.12	2.34	25.00	12.14	1.90										8.63	1.50	33.00	12.60	4.20			0.48	0.26	17.00	1.10	0.10																															19.53	5.35	33.00	37.10	11.43			0.94	0.24	32.00	1.82	0.66			6.55	0.84	33.00	8.25	5.05										31.44	2.57	37.00	34.71	24.14			6.22	1.88	39.00	9.28	-0.64	8.47	3.08
25.00	2	4	5.59	2.14	28.00	10.00	1.50			5.58	1.49	22.00	7.51	1.73			31.79	2.60	22.00	34.76	26.16										5.10	1.54	24.00	7.54	1.62			31.79	2.24	23.00	34.74	25.80			6.64	0.71	31.00	8.14	5.60			0.70	0.14	30.00	0.89	0.08			0.28	0.28	22.00	1.21	0.04			8.48	3.01	22.00	13.43	0.28			8.95	2.64	20.00	12.14	0.32			0.47	0.38	17.00	1.33	0.07			9.07	2.53	30.00	14.00	0.30			0.74	0.92	19.00	4.30	0.10																															19.78	5.55	32.00	33.60	10.71			0.90	0.17	31.00	1.44	0.54			6.64	0.71	31.00	8.14	5.60			9.69	2.71	17.00	14.88	5.05			31.80	2.30	38.00	34.76	26.16			5.27	1.41	40.00	7.51	1.73		
25.00	3	4	5.79	2.08	31.00	11.00	2.50																								4.89	1.24	21.00	7.13	2.38			31.20	3.48	24.00	34.43	23.50			6.64	1.20	32.00	9.20	4.00	8.67	5.00	0.60	0.24	32.00	1.16	0.24	1.06	0.27	0.19	0.08	24.00	0.36	0.08			7.97	3.00	24.00	12.14	1.36			8.13	2.92	19.00	11.43	1.44			0.50	0.49	18.00	1.57	0.07			8.03	2.63	32.00	12.50	1.20	11.45	2.33	2.70	2.50	20.00	10.00	0.40																															19.70	4.89	32.00	30.00	10.00	27.77	12.90	0.86	0.18	31.00	1.23	0.58			6.64	1.20	32.00	9.20	4.00	8.67	5.00	8.31	3.23	18.00	12.43	2.10			31.06	3.56	30.00	34.70	22.50			4.93	1.21	31.00	7.40	2.38		
25.00	4	4	7.13	2.57	28.00	13.00	2.50																								4.83	0.72	22.00	6.00	3.05			32.17	2.01	20.00	34.76	28.60			6.56	0.77	28.00	8.10	5.42			0.51	0.26	27.00	1.02	0.06			0.23	0.10	20.00	0.55	0.07			9.11	2.41	20.00	13.57	5.57			8.23	3.21	16.00	15.00	2.21										6.07	3.31	27.00	11.40	0.80			2.37	1.39	16.00	5.50	0.20																															21.66	6.82	27.00	41.40	11.84			0.71	0.26	26.00	1.12	0.06			6.56	0.77	28.00	8.10	5.42										32.15	1.88	28.00	34.76	28.60			4.87	0.68	29.00	6.10	3.05		
25.00	5	4	6.65	1.74	33.00	9.00	3.00			5.95	0.50	16.00	6.70	5.10			33.32	1.40	17.00	34.85	29.40										5.68	1.00	19.00	8.30	3.66			31.97	2.81	23.00	34.82	24.20			6.20	0.77	34.00	7.75	4.60	7.50	5.20	0.57	0.21	32.00	0.87	0.06			0.30	0.13	22.00	0.69	0.09			7.84	3.07	21.00	13.46	1.40																	8.08	2.27	32.00	13.10	4.30			0.84	0.51	22.00	2.41	0.30																															21.40	8.90	32.00	53.60	7.00			0.77	0.21	31.00	1.11	0.06			6.20	0.77	34.00	7.75	4.60	7.50	5.20								32.36	2.56	33.00	34.85	24.20			5.77	0.82	33.00	8.30	3.66		
25.00	6	4	7.10	2.04	35.00	11.50	3.50	10.38	3.91								33.15	1.02	16.00	34.60	31.14										7.47	1.80	24.00	14.13	5.40			32.31	1.40	21.00	34.01	29.40			6.02	0.78	34.00	8.08	4.30			0.40	0.20	34.00	0.86	0.06			0.25	0.12	24.00	0.49	0.07			4.28	2.76	24.00	9.92	0.36			5.30	2.42	19.00	10.00	0.77			0.98	0.97	19.00	3.20	0.07			6.63	3.47	33.00	14.90	0.10			1.41	1.36	21.00	5.30	0.40																															19.40	9.10	34.00	53.60	7.00			0.64	0.24	33.00	1.32	0.10			6.02	0.78	34.00	8.08	4.30			5.82	3.58	19.00	13.61	0.71			32.70	1.30	32.00	34.60	29.40			7.37	1.58	34.00	14.13	5.40		
25.00	7	4	7.70	1.85	29.00	11.90	4.50																								10.45	2.34	21.00	14.40	6.50			30.52	3.16	20.00	33.40	23.60			5.35	0.59	30.00	7.00	4.48			0.36	0.21	30.00	1.00	0.06			0.26	0.15	22.00	0.64	0.07			2.64	2.03	22.00	7.05	0.21			4.06	3.36	16.00	12.14	1.29			0.84	0.71	17.00	3.00	0.07			6.67	3.45	30.00	12.40	1.00			1.11	0.79	20.00	3.70	0.30																															18.70	8.80	30.00	43.60	7.00			0.59	0.26	30.00	1.48	0.26			5.35	0.59	30.00	7.00	4.48			3.53	2.13	17.00	7.21	0.36			31.21	2.99	28.00	34.20	23.60			10.39	2.37	29.00	14.40	6.50		
25.00	8	4	8.70	2.21	30.00	13.00	4.50			12.18	2.46	17.00	17.37	8.80			32.91	0.90	17.00	34.18	30.70										11.97	1.80	22.00	15.83	8.30			31.81	1.95	24.00	33.80	26.00			4.64	0.98	31.00	6.95	2.20			0.43	0.35	29.00	1.75	0.06			0.39	0.32	19.00	0.97	0.06			3.02	3.07	19.00	10.00	0.02			3.29	2.31	18.00	7.56	0.07										9.88	5.42	29.00	27.00	0.10			1.65	3.99	19.00	17.90	0.20																															17.67	8.03	30.00	47.80	7.65			0.82	0.74	30.00	4.42	0.13			4.62	0.97	32.00	6.95	2.20										32.13	1.79	34.00	34.18	26.00			12.20	2.19	34.00	17.37	8.30		
25.00	9	4	8.83	1.80	35.00	12.00	3.50			13.62	1.63	26.00	16.57	10.20			31.64	6.20	26.00	35.20	2.00										12.93	1.86	27.00	17.96	9.90			32.12	1.75	31.00	34.70	25.67			4.05	0.70	38.00	5.65	2.35			0.48	0.23	35.00	1.07	0.06			0.47	0.36	25.00	1.75	0.07			3.29	2.28	24.00	7.69	0.07			4.26	2.74	23.00	11.43	0.31			0.82	0.93	18.00	2.79	0.07			10.73	4.66	35.00	23.40	0.80			0.47	0.33	24.00	1.60	0.10																															17.54	5.66	35.00	30.70	8.57			0.75	0.23	35.00	1.32	0.29			4.05	0.70	38.00	5.65	2.35			4.41	2.56	17.00	9.17	0.14			31.73	4.76	47.00	35.20	2.00			13.32	1.85	48.00	17.96	9.90	16.51	10.27
25.00	10	4	7.08	2.27	38.00	11.00	2.90			13.82	0.84	17.00	14.90	11.90			31.45	3.32	17.00	35.60	22.78										12.56	2.45	27.00	15.44	7.10			31.16	3.61	30.00	35.45	17.57			4.79	1.07	37.00	8.48	3.12			0.51	0.27	38.00	1.03	0.06			0.35	0.25	28.00	0.93	0.07			4.25	3.23	27.00	12.14	0.07			4.38	2.47	22.00	8.57	0.77			1.14	1.26	18.00	4.38	0.07			8.97	4.66	38.00	18.00	1.00			0.88	0.79	22.00	2.63	0.10																															17.94	4.83	37.00	30.00	7.00			0.80	0.31	38.00	1.35	0.13			4.76	1.07	38.00	8.48	3.12			5.38	3.29	17.00	12.35	0.14			31.27	3.73	37.00	35.60	17.57			12.86	2.16	38.00	15.44	7.10		
25.00	11	4	6.25	2.37	37.00	11.50	3.00																								10.48	1.44	29.00	13.32	7.75			31.85	2.76	30.00	35.05	23.99			5.27	0.82	38.00	6.83	3.80	6.80	4.30	0.60	0.27	38.00	1.33	0.06	0.92	0.09	0.40	0.20	28.00	0.81	0.07			5.35	3.42	27.00	14.64	0.10			4.72	2.21	23.00	7.93	0.15			0.62	0.55	20.00	1.71	0.07			8.09	3.44	38.00	21.40	1.40	13.45	4.08	1.30	1.02	22.00	3.58	0.15																															18.62	6.55	38.00	47.10	10.00	28.00	10.71	0.85	0.29	38.00	1.65	0.29	1.27	0.45	5.27	0.82	38.00	6.83	3.80	6.80	4.30	6.07	3.72	19.00	14.96	0.69			31.80	2.66	38.00	35.05	23.99	34.73	26.72	10.59	1.47	38.00	13.32	7.75	12.74	8.24
25.00	12	4	7.06	2.35	30.00	11.00	3.00																								9.04	1.38	27.00	11.49	6.00			30.61	3.12	27.00	34.34	22.73			5.70	0.68	34.00	7.53	4.58			0.64	0.26	34.00	1.43	0.16			0.37	0.55	24.00	2.81	0.07			5.57	1.84	23.00	9.29	3.07			6.38	1.62	23.00	10.00	3.00										7.90	2.29	34.00	12.20	3.60			0.98	0.71	18.00	2.86	0.17																															19.79	6.00	34.00	40.00	9.29			0.89	0.31	34.00	1.93	0.23			5.70	0.68	34.00	7.53	4.58										31.05	3.08	32.00	34.50	22.73			8.99	1.25	34.00	11.55	6.00		
30.00	1	4	5.37	2.08	20.00	10.50	3.00			7.22	1.00	23.00	8.77	5.27			32.88	1.67	23.00	34.81	28.03										7.26	1.44	16.00	9.52	4.77			32.57	1.62	20.00	34.65	29.39			6.03	0.78	25.00	7.09	4.30			0.73	0.16	25.00	1.05	0.48			0.25	0.25	24.00	1.32	0.09			6.95	2.40	25.00	11.19	2.57			8.11	1.97	17.00	11.40	5.23										8.55	1.72	24.00	11.80	5.00																																						15.35	2.97	22.00	21.70	10.00			0.99	0.29	22.00	1.92	0.56			6.03	0.78	25.00	7.09	4.30										32.70	1.68	32.00	34.81	28.03			7.10	1.24	31.00	9.52	4.77		
30.00	2	4	6.19	1.94	18.00	10.00	2.50			5.59	1.14	26.00	7.43	1.90			32.17	1.85	25.00	34.75	26.95										5.46	1.28	20.00	7.48	2.22			32.44	1.77	23.00	34.84	27.88			6.49	0.48	24.00	7.67	5.40			0.72	0.07	22.00	0.88	0.55			0.30	0.33	24.00	1.67	0.07			8.22	2.03	24.00	13.42	4.00			9.04	2.07	16.00	14.02	6.25										8.59	1.55	24.00	12.40	6.40																																						16.28	3.91	20.00	22.70	10.00			0.86	0.10	19.00	1.07	0.73			6.49	0.48	24.00	7.67	5.40										32.31	1.88	34.00	34.84	26.95			5.39	1.25	35.00	7.43	1.90	7.10	3.28
30.00	3	4	6.13	2.40	19.00	11.00	2.50																															33.05	1.79	18.00	34.84	27.58			6.34	0.81	20.00	7.70	3.50	7.13	5.46	0.65	0.17	20.00	0.96	0.23	0.87	0.39	0.21	0.08	20.00	0.34	0.07	0.34	0.09	7.69	2.04	20.00	10.90	3.29	10.33	4.10															7.29	1.98	19.00	9.70	2.30																																						16.18	2.92	19.00	22.00	10.00			0.83	0.12	18.00	1.11	0.63			6.34	0.81	20.00	7.70	3.50	7.13	5.46								33.12	1.65	20.00	34.84	28.07	34.51	29.91	5.42	0.84	20.00	7.33	4.00	7.11	4.17
30.00	4	4																																																		0.62	0.24	16.00	0.95	0.06			0.23	0.16	16.00	0.71	0.07																								7.49	1.92	16.00	10.50	2.30																																																				6.05	0.61	16.00	7.85	5.30										33.71	0.75	17.00	34.96	32.75			5.52	0.62	18.00	6.34	4.02	6.31	4.68
30.00	5	4	6.48	1.42	19.00	9.00	4.00																								5.96	0.70	16.00	6.80	3.80			34.04	0.80	18.00	34.99	31.71			5.78	0.46	18.00	6.83	4.90			0.64	0.21	18.00	0.98	0.08			0.29	0.13	18.00	0.71	0.14			6.85	2.55	17.00	12.31	1.40																	7.49	2.50	18.00	9.95	1.20																																						15.69	3.83	18.00	22.70	7.23			0.82	0.17	17.00	1.03	0.47			5.78	0.46	18.00	6.83	4.90										34.02	0.85	21.00	35.02	31.71	34.98	32.47	6.02	0.67	21.00	6.80	3.80	6.70	5.38
30.00	6	4	7.30	1.82	19.00	10.50	4.00																																						5.79	0.42	18.00	6.50	4.80			0.53	0.13	17.00	0.72	0.31			0.33	0.40	17.00	1.80	0.07			4.95	2.20	16.00	9.59	1.36																	7.91	2.29	17.00	11.90	5.00																																													0.73	0.15	16.00	0.97	0.44			5.79	0.42	18.00	6.50	4.80										33.63	0.66	18.00	34.67	32.09			7.21	0.88	20.00	9.10	5.80	8.66	5.82
30.00	7	4	8.34	2.20	17.00	14.10	4.70	11.62	5.58																																				5.24	0.56	17.00	6.90	4.20	6.02	4.65																																																																																												5.24	0.56	17.00	6.90	4.20	6.02	4.65								32.61	1.98	16.00	34.21	25.50			9.59	1.97	17.00	14.10	7.05	12.34	7.65
30.00	8	4	8.99	2.44	17.00	14.50	5.50																															32.64	1.78	16.00	34.89	26.60			4.46	0.55	20.00	5.70	3.60			0.50	0.19	17.00	0.79	0.13			0.48	0.18	17.00	0.93	0.07			3.82	1.35	16.00	6.59	2.14																	11.27	3.17	16.00	15.70	2.90																																						13.83	2.61	17.00	18.00	8.79			0.72	0.23	18.00	1.08	0.19			4.46	0.55	20.00	5.70	3.60										32.80	1.51	22.00	34.88	26.60	33.97	32.04	11.58	1.88	22.00	16.82	8.53	14.76	9.58
30.00	9	4	8.88	2.87	21.00	17.20	4.00			13.22	1.97	25.00	16.53	9.20			33.17	0.58	24.00	34.45	32.03										13.41	1.70	28.00	16.50	11.03			33.16	0.57	33.00	34.52	32.01			3.91	0.47	37.00	5.30	2.97			0.53	0.19	22.00	0.81	0.09			0.48	0.25	22.00	1.06	0.07			3.48	1.96	21.00	6.95	0.10																	10.89	3.57	22.00	17.30	3.90																																						13.70	3.01	21.00	18.20	7.07			0.78	0.16	20.00	1.00	0.39			3.91	0.47	37.00	5.30	2.97										33.14	0.58	39.00	34.45	32.01			13.23	1.82	40.00	16.53	9.20		
30.00	10	4	7.04	1.72	18.00	10.20	3.50	10.03	4.78																													33.25	1.17	16.00	35.30	30.54			4.16	0.56	18.00	5.30	3.10	4.83	3.28	0.67	0.23	17.00	1.02	0.16			0.38	0.23	17.00	0.79	0.07			4.87	2.25	16.00	8.02	0.56																	11.67	4.20	17.00	21.70	5.90																																						13.99	3.63	17.00	21.40	7.00			0.93	0.24	17.00	1.39	0.52			4.16	0.56	18.00	5.30	3.10	4.83	3.28								33.25	1.33	18.00	35.30	29.13	34.52	31.52	13.07	1.87	18.00	15.01	7.30	14.58	9.64
30.00	11	4	6.63	2.03	18.00	10.00	3.40	9.36	3.48																													33.35	1.71	16.00	35.05	28.80			4.78	0.41	18.00	5.88	4.10	5.39	4.31	0.71	0.16	17.00	0.96	0.39			0.34	0.19	17.00	0.76	0.08			5.86	2.06	16.00	10.53	1.43																	8.77	1.57	17.00	11.90	5.80																																						14.57	3.03	17.00	19.70	10.00			0.95	0.20	17.00	1.28	0.61			4.78	0.41	18.00	5.88	4.10	5.39	4.31								33.42	1.59	18.00	35.05	28.80	34.71	29.89	11.02	1.45	18.00	13.15	7.90	12.81	8.75
30.00	12	4	6.12	2.40	17.00	10.10	1.90																															32.94	1.49	16.00	34.35	28.40			5.11	0.67	19.00	6.42	3.40	6.02	4.30	0.73	0.11	19.00	0.94	0.57	0.92	0.58	0.26	0.16	19.00	0.59	0.09	0.55	0.09	5.88	2.02	18.00	9.46	2.79																	8.61	1.14	19.00	10.60	6.40	10.42	7.39																																				14.84	2.55	19.00	19.20	10.71	18.84	10.71	0.94	0.15	19.00	1.23	0.68	1.17	0.70	5.11	0.67	19.00	6.42	3.40	6.02	4.30								32.75	1.70	19.00	34.57	28.32	34.52	29.13	9.64	1.10	19.00	11.57	7.77	11.07	7.80
40.00	1	4																																																																																																																																																																								
40.00	2	4																																																																																																																																																																								
40.00	3	4																																																																																																																																																																								
40.00	4	4																																																																																																																																																																								
40.00	5	4																																																																																																																																																																								
40.00	6	4																																																																																																																																																																								
40.00	8	4																																																																																																																																																																								
40.00	9	4																																																																																																																																																																								
50.00	4	4																																																																																																																																																																								
60.00	4	4																																																																																																																																																																								
